大項目,中項目,問題番号,問題名,リンク,出典
5.ソフトウェア,オペレーティングシステム,29,入出力管理におけるバッファの機能,https://www.fe-siken.com/bunya.php?m=5&s=1&no=29,H28春期 問17
5.ソフトウェア,オペレーティングシステム,30,スループットを高めるための方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=30,H27秋期 問16
5.ソフトウェア,オペレーティングシステム,31,ページ入替え方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=31,H27秋期 問17
5.ソフトウェア,オペレーティングシステム,32,動的再配置に要するアクセス時間,https://www.fe-siken.com/bunya.php?m=5&s=1&no=32,H27秋期 問18
5.ソフトウェア,オペレーティングシステム,33,スプーリング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=33,H27春期 問17
5.ソフトウェア,オペレーティングシステム,34,システム応答速度が遅くなる現象,https://www.fe-siken.com/bunya.php?m=5&s=1&no=34,H27春期 問18
5.ソフトウェア,オペレーティングシステム,35,スケジューリング方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=35,H27春期 問19
5.ソフトウェア,オペレーティングシステム,36,LRU方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=36,H27春期 問20
5.ソフトウェア,オペレーティングシステム,37,印刷に要した時間の長い順,https://www.fe-siken.com/bunya.php?m=5&s=1&no=37,H27春期 問21
5.ソフトウェア,オペレーティングシステム,38,LRU方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=38,H26秋期 問16
5.ソフトウェア,オペレーティングシステム,39,タスク管理,https://www.fe-siken.com/bunya.php?m=5&s=1&no=39,H26秋期 問17
5.ソフトウェア,オペレーティングシステム,40,スプーリング機能の説明,https://www.fe-siken.com/bunya.php?m=5&s=1&no=40,H26秋期 問18
5.ソフトウェア,オペレーティングシステム,41,仮想記憶を用いることによる効果,https://www.fe-siken.com/bunya.php?m=5&s=1&no=41,H26春期 問16
5.ソフトウェア,オペレーティングシステム,42,アーカイバ,https://www.fe-siken.com/bunya.php?m=5&s=1&no=42,H26春期 問17
5.ソフトウェア,オペレーティングシステム,43,メモリリークに関する記述,https://www.fe-siken.com/bunya.php?m=5&s=1&no=43,H25秋期 問17
5.ソフトウェア,オペレーティングシステム,44,優先度制御方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=44,H25秋期 問18
5.ソフトウェア,オペレーティングシステム,45,CPUの遊休時間は何ミリ秒か,https://www.fe-siken.com/bunya.php?m=5&s=1&no=45,H25春期 問18
5.ソフトウェア,オペレーティングシステム,46,スラッシングが発生しやすい組合せ,https://www.fe-siken.com/bunya.php?m=5&s=1&no=46,H25春期 問19
5.ソフトウェア,オペレーティングシステム,47,LRU制御方式はどれか,https://www.fe-siken.com/bunya.php?m=5&s=1&no=47,H25春期 問20
5.ソフトウェア,オペレーティングシステム,48,タスクスケジューリング方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=48,H24秋期 問17
5.ソフトウェア,オペレーティングシステム,49,フラグメンテーション,https://www.fe-siken.com/bunya.php?m=5&s=1&no=49,H24秋期 問18
5.ソフトウェア,オペレーティングシステム,50,LRU方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=50,H24秋期 問19
5.ソフトウェア,オペレーティングシステム,51,動的リンキング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=51,H24秋期 問20
5.ソフトウェア,オペレーティングシステム,52,スプーリング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=52,H24春期 問20
5.ソフトウェア,オペレーティングシステム,53,スラッシング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=53,H24春期 問21
5.ソフトウェア,オペレーティングシステム,54,LRU方式の説明,https://www.fe-siken.com/bunya.php?m=5&s=1&no=54,H24春期 問22
5.ソフトウェア,オペレーティングシステム,55,固定長方式の特徴,https://www.fe-siken.com/bunya.php?m=5&s=1&no=55,H24春期 問23
5.ソフトウェア,オペレーティングシステム,56,シェルのリダイレクト機能,https://www.fe-siken.com/bunya.php?m=5&s=1&no=56,H24春期 問24
5.ソフトウェア,オペレーティングシステム,57,タスクの状態遷移,https://www.fe-siken.com/bunya.php?m=5&s=1&no=57,H23秋期 問20
5.ソフトウェア,オペレーティングシステム,58,タスクスケジューリング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=58,H23特別 問18
5.ソフトウェア,オペレーティングシステム,59,ページング方式の説明はどれか,https://www.fe-siken.com/bunya.php?m=5&s=1&no=59,H23特別 問20
5.ソフトウェア,オペレーティングシステム,60,LRUアルゴリズム,https://www.fe-siken.com/bunya.php?m=5&s=1&no=60,H23特別 問21
5.ソフトウェア,オペレーティングシステム,61,タスクスケジューリング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=61,H22秋期 問20
5.ソフトウェア,オペレーティングシステム,62,スラッシング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=62,H22秋期 問21
5.ソフトウェア,オペレーティングシステム,63,ハードリアルタイムシステム,https://www.fe-siken.com/bunya.php?m=5&s=1&no=63,H22春期 問18
5.ソフトウェア,オペレーティングシステム,64,スループットを高めるため方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=64,H22春期 問19
5.ソフトウェア,オペレーティングシステム,65,仮想記憶方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=65,H22春期 問20
5.ソフトウェア,オペレーティングシステム,66,固定長方式の特徴,https://www.fe-siken.com/bunya.php?m=5&s=1&no=66,H21秋期 問18
5.ソフトウェア,オペレーティングシステム,67,ターンアラウンドタイムの改善,https://www.fe-siken.com/bunya.php?m=5&s=1&no=67,H21春期 問18
5.ソフトウェア,オペレーティングシステム,68,ハードリアルタイムシステム,https://www.fe-siken.com/bunya.php?m=5&s=1&no=68,H21春期 問19
5.ソフトウェア,オペレーティングシステム,69,LRU方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=69,H21春期 問20
5.ソフトウェア,オペレーティングシステム,70,ページング方式の処理順序,https://www.fe-siken.com/bunya.php?m=5&s=1&no=70,H20秋期 問27
5.ソフトウェア,オペレーティングシステム,71,タスク管理の役割,https://www.fe-siken.com/bunya.php?m=5&s=1&no=71,H20秋期 問28
5.ソフトウェア,オペレーティングシステム,72,タスクの状態遷移,https://www.fe-siken.com/bunya.php?m=5&s=1&no=72,H20秋期 問29
5.ソフトウェア,オペレーティングシステム,73,ジョブ終了までの経過時間,https://www.fe-siken.com/bunya.php?m=5&s=1&no=73,H20秋期 問32
5.ソフトウェア,オペレーティングシステム,74,LRU方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=74,H20春期 問27
5.ソフトウェア,オペレーティングシステム,75,タスクスケジューリング方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=75,H20春期 問28
5.ソフトウェア,オペレーティングシステム,76,スプーリング機能の説明,https://www.fe-siken.com/bunya.php?m=5&s=1&no=76,H19秋期 問27
5.ソフトウェア,オペレーティングシステム,77,印刷に要した時間の長い順,https://www.fe-siken.com/bunya.php?m=5&s=1&no=77,H19秋期 問28
5.ソフトウェア,オペレーティングシステム,78,再配置,https://www.fe-siken.com/bunya.php?m=5&s=1&no=78,H19秋期 問29
5.ソフトウェア,オペレーティングシステム,79,LRU方式アルゴリズム,https://www.fe-siken.com/bunya.php?m=5&s=1&no=79,H19春期 問27
5.ソフトウェア,オペレーティングシステム,80,ページング方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=80,H19春期 問28
5.ソフトウェア,オペレーティングシステム,81,セマフォを用いる目的,https://www.fe-siken.com/bunya.php?m=5&s=1&no=81,H19春期 問29
5.ソフトウェア,オペレーティングシステム,82,可変区画方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=82,H19春期 問30
5.ソフトウェア,オペレーティングシステム,83,FIFO方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=83,H18秋期 問27
5.ソフトウェア,オペレーティングシステム,84,タスクスケジューリング方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=84,H18秋期 問28
5.ソフトウェア,オペレーティングシステム,85,タスクの状態遷移,https://www.fe-siken.com/bunya.php?m=5&s=1&no=85,H18秋期 問29
5.ソフトウェア,オペレーティングシステム,86,スプーリング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=86,H18秋期 問30
5.ソフトウェア,オペレーティングシステム,87,FIFO方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=87,H18春期 問27
5.ソフトウェア,オペレーティングシステム,88,タスクスケジューリング方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=88,H18春期 問28
5.ソフトウェア,オペレーティングシステム,89,スプールファイルの全容量,https://www.fe-siken.com/bunya.php?m=5&s=1&no=89,H18春期 問29
5.ソフトウェア,オペレーティングシステム,90,スレッドの特徴,https://www.fe-siken.com/bunya.php?m=5&s=1&no=90,H18春期 問62
5.ソフトウェア,オペレーティングシステム,91,プログラム記憶方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=91,H17秋期 問26
5.ソフトウェア,オペレーティングシステム,92,ページ置換えアルゴリズム,https://www.fe-siken.com/bunya.php?m=5&s=1&no=92,H17秋期 問27
5.ソフトウェア,オペレーティングシステム,93,タスクスケジューリング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=93,H17秋期 問28
5.ソフトウェア,オペレーティングシステム,94,タスク間の同期制御,https://www.fe-siken.com/bunya.php?m=5&s=1&no=94,H17秋期 問29
5.ソフトウェア,オペレーティングシステム,95,OSの記憶管理機能,https://www.fe-siken.com/bunya.php?m=5&s=1&no=95,H17秋期 問30
5.ソフトウェア,オペレーティングシステム,96,マイクロカーネル,https://www.fe-siken.com/bunya.php?m=5&s=1&no=96,H17秋期 問31
5.ソフトウェア,オペレーティングシステム,97,メモリ不足への対処措置,https://www.fe-siken.com/bunya.php?m=5&s=1&no=97,H17秋期 問34
5.ソフトウェア,オペレーティングシステム,98,ジョブスケジューリング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=98,H17秋期 問49
5.ソフトウェア,オペレーティングシステム,99,シェルの役割に関する記述,https://www.fe-siken.com/bunya.php?m=5&s=1&no=99,H17春期 問27
5.ソフトウェア,オペレーティングシステム,100,再配置,https://www.fe-siken.com/bunya.php?m=5&s=1&no=100,H17春期 問28
5.ソフトウェア,オペレーティングシステム,101,ページ入替え方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=101,H16秋期 問30
5.ソフトウェア,オペレーティングシステム,102,スプーリング機能の説明,https://www.fe-siken.com/bunya.php?m=5&s=1&no=102,H16秋期 問31
5.ソフトウェア,オペレーティングシステム,103,ガーベジコレクション,https://www.fe-siken.com/bunya.php?m=5&s=1&no=103,H16秋期 問32
5.ソフトウェア,オペレーティングシステム,104,仮想記憶方式,https://www.fe-siken.com/bunya.php?m=5&s=1&no=104,H16春期 問30
5.ソフトウェア,オペレーティングシステム,105,タイムスライシング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=105,H16春期 問31
5.ソフトウェア,オペレーティングシステム,106,スプーリング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=106,H16春期 問32
5.ソフトウェア,オペレーティングシステム,107,オーバーレイ,https://www.fe-siken.com/bunya.php?m=5&s=1&no=107,H16春期 問41
5.ソフトウェア,オペレーティングシステム,108,動的リンキング,https://www.fe-siken.com/bunya.php?m=5&s=1&no=108,H16春期 問45
5.ソフトウェア,ミドルウェア,1,Hadoopの説明はどれか,https://www.fe-siken.com/bunya.php?m=5&s=2&no=1,R4免除 問19
5.ソフトウェア,ミドルウェア,2,CORBAの説明,https://www.fe-siken.com/bunya.php?m=5&s=2&no=2,H20秋期 問68
5.ソフトウェア,ミドルウェア,3,APIの説明,https://www.fe-siken.com/bunya.php?m=5&s=2&no=3,H20春期 問29
5.ソフトウェア,ミドルウェア,4,JavaBeans,https://www.fe-siken.com/bunya.php?m=5&s=2&no=4,H19秋期 問41
5.ソフトウェア,ミドルウェア,5,APIの説明,https://www.fe-siken.com/bunya.php?m=5&s=2&no=5,H18春期 問30
5.ソフトウェア,ミドルウェア,6,APIに関する記述,https://www.fe-siken.com/bunya.php?m=5&s=2&no=6,H16春期 問33
5.ソフトウェア,ファイルシステム,1,増分バックアップはどれか,https://www.fe-siken.com/bunya.php?m=5&s=3&no=1,R1秋期 問19
5.ソフトウェア,ファイルシステム,2,理想的なハッシュ法の説明はどれか,https://www.fe-siken.com/bunya.php?m=5&s=3&no=2,H31春期 問18
5.ソフトウェア,ファイルシステム,3,絶対パス名を説明したものはどれか,https://www.fe-siken.com/bunya.php?m=5&s=3&no=3,H30春期 問17
5.ソフトウェア,ファイルシステム,4,ファイルシステム,https://www.fe-siken.com/bunya.php?m=5&s=3&no=4,H29春期 問18
5.ソフトウェア,ファイルシステム,5,格納されているデータのキー値,https://www.fe-siken.com/bunya.php?m=5&s=3&no=5,H28秋期 問20
5.ソフトウェア,ファイルシステム,6,絶対パス名を説明したものはどれか,https://www.fe-siken.com/bunya.php?m=5&s=3&no=6,H26秋期 問19
